Michelle 	Lemieux		36		No	L.Ac.	F	http://www.berkeleyacuproject.com/MichelleLemieux.html	Michelle Lemieux is an East Coast transplant, she's been on the West Coast for the last fourteen years. She found acupuncture as a patient after the birth of her first daughter, the cost made it difficult to continue treatment after a few months for her. She is delighted to provide her community with an affordable health care option. When not working, she loves to cook and bake with local, organic produce and meats for her husband and daughters, and dream about the days when she had time to rock climb, snowboard, and practice yoga.		#N/A		#N/A		#N/A	Women's Health, Respiratory Disorders, Digestive, Autoimmune Disorders, Fertility, Fatigue, Addiction to Alcohol and Tobacco	General Practice					$12	$18-40		Doesn't Say		#N/A	Practice	info@bapnap.com			#N/A		February 19, 2009					Yes			
Sean 	Carson		37		No	L.Ac.	M	http://www.berkeleyacuproject.com/SeanCarson.html	Sean Carson was born and raised in Californian suburbia. After escaping to UC Davis in the early 90s, he found himself unexpectedly studying tai chi, qi gong, and Chinese herbal medicine with a local master who indelibly influenced my life. This fortuitous meeting led to him becoming a herbal pharmacist and assistant to one of the few local acupuncturists. He believes that sometimes the river of life has other things in store for us, and the challenges he faced have made him a more mature and grounded practitioner today.		#N/A		#N/A		#N/A	Women's Health, Respiratory Disorders, Digestive, Autoimmune Disorders, Fertility, Fatigue, Addiction to Alcohol and Tobacco	General Practice					$12	$18-40		Doesn't Say		#N/A	Practice	info@bapnap.com			#N/A		October 11, 2011					Yes			
Sierra-maria 	Magdalena		38		No	L.Ac.	F	http://www.berkeleyacuproject.com/SierraMaria.html	Sierra-maria Magdalana is a licensed acupuncturist since 2012. Her favorite aspect of acupuncture is that the medicine is already inside you! She believes that there's no magic drug on the needles; they simply support your natural healing ability. When she's not working, she is making music, gardening, or catching up on her latest favorite mystery show. She loves community acupuncture because she truly believe that we all do better when we ALL do better!		#N/A		#N/A		#N/A	Women's Health, Respiratory Disorders, Digestive, Autoimmune Disorders, Fertility, Fatigue, Addiction to Alcohol and Tobacco	General Practice					$12	$18-40		Doesn't Say		#N/A	Practice	info@bapnap.com			#N/A		November 13, 2012					Yes			
Lance 	Myoei		39		NO	L.Ac.	M	http://www.berkeleyacuproject.com/LanceMyoei.html	Lance Myoei is a licensed acupuncturist. A winding life has brought him years living in India as a Buddhist retreat leader, training in Mongolian contortion and eventually completing degrees and internships in East Asian medicine. His doctoral work in Acupuncture is the influence of Buddhist medical techniques on Chinese medicine and contemporary applications. The Bay Area is his home for more than 16 years and enjoy the culture of creative exchange. Outside of work, he can be found at Pt. Isabel with his fluffy dog-friend, reading in cafes, or crafting herbal incense and salves.		#N/A		#N/A		#N/A	Women's Health, Respiratory Disorders, Digestive, Autoimmune Disorders, Fertility, Fatigue, Addiction to Alcohol and Tobacco	General Practice					$12	$18-40		Doesn't Say		#N/A	Practice	info@bapnap.com	https://www.yelp.com/biz/lance-myoei-centanni-sachs-m-sc-l-ac-asheville		#N/A							Yes			
Ozben 	Felek		40		No	L.Ac.	F	http://www.berkeleyacuproject.com/OzbenFelek.html	Ozbel Felek is a licensed acupuncturist and herbalist. Prior to her Chinese Medicine education, she studied industrial engineering. Although she enjoyed working to optimize complex systems and processes, her career path was missing something unidentifiable. Upon arrival to the United States, she was introduced to Asian philosophies and became an ardent student of Tai Chi Chuan, Aikido, and Traditional Chinese tea ceremony. She received certification to practice therapeutic Tui Na massage, and subsequently completed her Master’s in Traditional Chinese Medicine.		#N/A		#N/A		#N/A	Women's Health, Respiratory Disorders, Digestive, Autoimmune Disorders, Fertility, Fatigue, Addiction to Alcohol and Tobacco	General Practice					$12	$18-40		Doesn't Say		#N/A	Practice	info@bapnap.com			#N/A		April 26, 2016					Yes			
Paolo	Chico		41		No	L.Ac.	M	http://www.berkeleyacuproject.com/Paolo.html	Paolo graduated with a Master’s in Chinese Medicine from American College of Traditional Chinese Medicine (ACTCM) in San Francisco. Paolo is excited to share the endless benefits of Chinese Medicine with you. Offering a variety of modalities, they develop a plan to fit all of your individual health and wellness needs. In his free time, he likes to swim in rivers, sing to his plants, dance it out, drink coconut water in the sun, and hang out with his dog, Francisco.		#N/A		#N/A		#N/A	Women's Health, Respiratory Disorders, Digestive, Autoimmune Disorders, Fertility, Fatigue, Addiction to Alcohol and Tobacco	General Practice					$12	$18-40		Doesn't Say		#N/A	Practice	info@bapnap.com		American College of Traditional Chinese Medicine	4		April 07, 2014					Yes			
Stanley 	Wu		42		NO	L.Ac.	M	http://www.berkeleyacuproject.com/StanleyWu.html	Stanley Wu is a licensed acupuncturist in California state. His first exposure to acupuncture was at Breitenbush Hot Springs in central Oregon, and the experience blew him away. He was young, living in community, and working on complex renewable energy systems. After deciding to study Chinese Medicine, he moved to Berkeley where he found the love of his life and a new community of vibrant and inspiring people. He's a life-long learner and enjoy diving deep into acupuncture theory, reading fiction, discovering music, and dancing Argentine tango. 		#N/A		#N/A		#N/A	Women's Health, Respiratory Disorders, Digestive, Autoimmune Disorders, Fertility, Fatigue, Addiction to Alcohol and Tobacco	General Practice					$12	$18-40		Doesn't Say		#N/A	Practice	info@bapnap.com		American College of Traditional Chinese Medicine	4		May 19, 2017					Yes			
Vignesh 	Swaminathan		43		No	L.Ac.	M	http://www.berkeleyacuproject.com/Vignesh.html	Vignesh Swaminathan first learned about acupuncture while living at a Zen monastery. He thinks getting acupuncture is a lot like going on a meditation retreat. When he give an acupuncture treatment, he likes to support the deepest layers of body and psyche. In his free time, he teach meditation at Esalen Institute in Big Sur. He also like to spend a lot of time in the mountains.		#N/A		#N/A		#N/A	Women's Health, Respiratory Disorders, Digestive, Autoimmune Disorders, Fertility, Fatigue, Addiction to Alcohol and Tobacco	General Practice					$12	$18-40		Doesn't Say		#N/A	Practice	info@bapnap.com			#N/A		January 30, 2015					Yes			
Amy 	Petrarca	1	44	Verified	Yes	MS, RN, L.Ac., Dipl. OM	F	http://www.biaohealth.com/bio	Amy Petrarca is licensed by the California Board of Nursing, the California Acupuncture Board, and is a Diplomate of Acupuncture, Chinese Herbology, and Oriental Medicine by the NCCAOM.  Amy Petrarca graduated from Auburn University School of Nursing with her BSN degree in 1993, Amy Petrarca also enjoys public speaking and educational opportunities. She integrates diagnostics, therapeutics, and even learning ways to mitigate the negative effects of stress on the body & mind.Amy Petrarca has studied Qi Gong and Tai Chi with Li Ping Zhu, of Qi Dragon Center in San Francisco, CA since 2003	Autoimmune	3	Endocrine	7	Dermatological	6	General Acupuncture	General Practice		General Health & Wellness Stress Reduction Sound Therapy Facial Constitutional Acupuncture Skin Health & Resilience Metabolic Imbalances Auto-Immune Conditions Endocrine (Hormone) Imbalances Gastrointestinal Health Traumatic Injuries & Inflammation			Does not list	Does not list		No		#N/A	Single Practitioner Location	amy@biaohealth.com			#N/A	Auburn University School of Nursing / Bachelor of Science in Nursing	March 09, 2007					Yes		refers TO others	
Rikke 	Blessing		45	No Response	No	MS, L.Ac., Dipl. OM, FABORM	F	http://www.blessingacu.com/about.html	Rikke Blessing  has a comprehensive background in Western and Chinese Medicine. While she is trained in treating a variety of ailments, her true passions are infertility and women’s health. Rikke’s ultimate goal is to maximize the potential of a successful pregnancy. Rikke's academic background is extensive, including a bachelor's degree in Chinese Language and Philosophy from the University of Copenhagen and a minor in Anthropology from the University of Iceland. In her spare time, Rikke enjoys surfing, triathlons, world travel, and spending time with her family.	Fertility	9	Women's Health	28	Pregnancy	22	Infertility and women’s health	Personal Bio					$145	$85		Doesn't Say		#N/A	Single Practitioner Location	info@blessingacu.com		Academy of Chinese Culture and Health Sciences	2	University of Copenhagen / Chinese Language and Philosophy	April 18, 2006					Yes			
Robin 	Sheared	1	46		No	L.Ac., FABORM	F	https://www.blueova.com/robin-sheared	Robin Sheared is a California state licensed acupuncturist and herbalist specializing in fertility, pregnancy and post-natal care. She is board certified in acupuncture and Chinese herbology by the National Certification Commission for Acupuncture and Oriental Medicine (NCCAOM) and by the California State Board of Acupuncture and Herbal Medicine. She earned her bachelor's degree in Environmental Studies from UC Santa Cruz, with an emphasis on Biology. She is passionate about blending the best of holistic modalities, grounded in modern medicine	Fertility	9	Pregnancy	22	Pre & Postpartum	21	Fertility, pregnancy and post-natal care	Personal Bio		fertility, pregnancy, postnatal, and women's health			$195	$105		Doesn't Say		#N/A	Practice	info@blueova.com		American College of Traditional Chinese Medicine	4	UC Santa Cruz / Environmental Studies	March 22, 2010					Yes			
Dashal 	Moore		47		NO	L.Ac., FABORM	F	https://www.blueova.com/dashal-moore	Dashal Moore is a California state licensed acupuncturist and herbalist. Using an intelligent blend of traditional Chinese medicine and science-based functional medicine, she directs diagnosis and treatment at the root cause of each patient’s concerns. Dashal holds a Masters of Science in Oriental Medicine from the Acupuncture & Integrative Medicine College in Berkeley, California, and a bachelor's degree from UC Berkeley in Ethnic Studies. Dashal is currently pursuing a doctorate in Chinese Medicine at Five Branches University in San Jose. Her doctoral work is specializing in women's health & endocrinology.	Women's Health	28	Sports Medicine	25	Autoimmune	3	Women’s health, fertility, autoimmune conditions, and sports medicine	Personal Bio					$195	$105		Doesn't Say		#N/A	Practice	info@blueova.com	https://www.yelp.com/biz/dashal-moore-lac-albany-2	Acupuncture & Integrative Medicine College	3	UC Berkeley / Ethnic Studies	April 26, 2016					Yes			
